  -0.300000	20	14542571038.132221
  -0.290000	20	8783054938.292757
  -0.280000	20	5269387058.609133
  -0.270000	20	3139700319.141761
  -0.260000	20	1857483829.982011
  -0.250000	20	1090832486.005529
  -0.240000	20	635712481.697885
  -0.230000	20	367531409.913467
  -0.220000	20	210718459.591193
  -0.210000	20	119759315.871992
  -0.200000	20	67439453.453477
  -0.190000	20	37608350.318435
  -0.180000	20	20756318.238567
  -0.170000	20	11329000.282519
  -0.160000	20	6109768.671584
  -0.150000	20	3252237.205549
  -0.140000	20	1706401.304528
  -0.130000	20	881012.885252
  -0.120000	20	446601.327253
  -0.110000	20	221611.607110
  -0.100000	20	107194.775926
  -0.090000	20	50230.505851
  -0.080000	20	22579.615137
  -0.070000	20	9572.731034
  -0.060000	20	3699.813593
  -0.050000	20	1195.935641
  -0.040000	20	220.160705
  -0.030000	20	-100.412575
  -0.020000	20	-163.542019
  -0.010000	20	-140.754030
  0.000000	20	-100.000000
  0.010000	20	-64.305900
  0.020000	20	-38.753795
  0.030000	20	-22.254335
  0.040000	20	-12.287637
  0.050000	20	-6.557632
  0.060000	20	-3.393157
  0.070000	20	-1.705423
  0.080000	20	-0.833407
  0.090000	20	-0.396141
  0.100000	20	-0.183142
  0.110000	20	-0.082321
  0.120000	20	-0.035952
  0.130000	20	-0.015242
  0.140000	20	-0.006265
  0.150000	20	-0.002494
  0.160000	20	-0.000960
  0.170000	20	-0.000357
  0.180000	20	-0.000128
  0.190000	20	-0.000044
  0.200000	20	-0.000014
  0.210000	20	-0.000005
  0.220000	20	-0.000001
  0.230000	20	-0.000000
  0.240000	20	-0.000000
  0.250000	20	-0.000000
  0.260000	20	-0.000000
  0.270000	20	-0.000000
  0.280000	20	-0.000000
  0.290000	20	-0.000000
  0.300000	20	-0.000000
  0.310000	20	-0.000000
  0.320000	20	-0.000000
  0.330000	20	-0.000000
  0.340000	20	-0.000000
  0.350000	20	-0.000000
  0.360000	20	-0.000000
  0.370000	20	-0.000000
  0.380000	20	-0.000000
  0.390000	20	-0.000000
  0.400000	20	-0.000000
  0.410000	20	-0.000000
  0.420000	20	-0.000000
  0.430000	20	-0.000000
  0.440000	20	-0.000000
  0.450000	20	-0.000000
  0.460000	20	-0.000000
  0.470000	20	-0.000000
  0.480000	20	-0.000000
  0.490000	20	-0.000000
  0.500000	20	-0.000000
  0.510000	20	-0.000000
  0.520000	20	-0.000000
  0.530000	20	-0.000000
  0.540000	20	-0.000000
  0.550000	20	-0.000000
  0.560000	20	-0.000000
  0.570000	20	-0.000000
  0.580000	20	-0.000000
  0.590000	20	-0.000000
  0.600000	20	-0.000000
  0.610000	20	-0.000000
  0.620000	20	-0.000000
  0.630000	20	-0.000000
  0.640000	20	-0.000000
  0.650000	20	-0.000000
  0.660000	20	-0.000000
  0.670000	20	-0.000000
  0.680000	20	-0.000000
  0.690000	20	-0.000000
  0.700000	20	-0.000000
  0.710000	20	-0.000000
  0.720000	20	-0.000002
  0.730000	20	-0.000014
  0.740000	20	-0.000095
  0.750000	20	-0.000595
  0.760000	20	-0.003487
  0.770000	20	-0.019271
  0.780000	20	-0.100819
  0.790000	20	-0.501192
  0.800000	20	-2.375704
  0.810000	20	-10.771300
  0.820000	20	-46.844410
  0.830000	20	-195.918100
  0.840000	20	-789.827043
  0.850000	20	-3075.806043
  0.860000	20	-11592.991622
  0.870000	20	-42366.520725
  0.880000	20	-150368.224566
  0.890000	20	-519104.604256
  0.900000	20	-1745535.422128
