  -0.300000	12	7489857.280100
  -0.290000	12	5497321.167475
  -0.280000	12	4015323.227688
  -0.270000	12	2917923.752667
  -0.260000	12	2109070.496176
  -0.250000	12	1515786.985368
  -0.240000	12	1082834.824219
  -0.230000	12	768581.576863
  -0.220000	12	541777.783158
  -0.210000	12	379073.942961
  -0.200000	12	263102.871104
  -0.190000	12	181009.287758
  -0.180000	12	123326.877171
  -0.170000	12	83121.467279
  -0.160000	12	55342.944156
  -0.150000	12	36335.212563
  -0.140000	12	23468.285226
  -0.130000	12	14863.364934
  -0.120000	12	9188.093154
  -0.110000	12	5505.155025
  -0.100000	12	3160.886771
  -0.090000	12	1703.784731
  -0.080000	12	825.286824
  -0.070000	12	317.029851
  -0.060000	12	40.216460
  -0.050000	12	-96.156327
  -0.040000	12	-150.645405
  -0.030000	12	-160.075711
  -0.020000	12	-146.942880
  -0.010000	12	-124.467449
  0.000000	12	-100.000000
  0.010000	12	-77.280044
  0.020000	12	-57.907430
  0.030000	12	-42.279850
  0.040000	12	-30.173869
  0.050000	12	-21.092142
  0.060000	12	-14.460596
  0.070000	12	-9.731872
  0.080000	12	-6.432272
  0.090000	12	-4.176229
  0.100000	12	-2.663525
  0.110000	12	-1.668414
  0.120000	12	-1.026078
  0.130000	12	-0.619271
  0.140000	12	-0.366558
  0.150000	12	-0.212642
  0.160000	12	-0.120789
  0.170000	12	-0.067120
  0.180000	12	-0.036444
  0.190000	12	-0.019312
  0.200000	12	-0.009973
  0.210000	12	-0.005011
  0.220000	12	-0.002445
  0.230000	12	-0.001157
  0.240000	12	-0.000529
  0.250000	12	-0.000233
  0.260000	12	-0.000099
  0.270000	12	-0.000040
  0.280000	12	-0.000016
  0.290000	12	-0.000006
  0.300000	12	-0.000002
  0.310000	12	-0.000001
  0.320000	12	-0.000000
  0.330000	12	-0.000000
  0.340000	12	-0.000000
  0.350000	12	-0.000000
  0.360000	12	-0.000000
  0.370000	12	-0.000000
  0.380000	12	-0.000000
  0.390000	12	-0.000000
  0.400000	12	-0.000000
  0.410000	12	-0.000000
  0.420000	12	-0.000000
  0.430000	12	-0.000000
  0.440000	12	-0.000000
  0.450000	12	-0.000000
  0.460000	12	-0.000000
  0.470000	12	-0.000000
  0.480000	12	-0.000000
  0.490000	12	-0.000000
  0.500000	12	-0.000000
  0.510000	12	-0.000000
  0.520000	12	-0.000000
  0.530000	12	-0.000000
  0.540000	12	-0.000000
  0.550000	12	-0.000000
  0.560000	12	-0.000000
  0.570000	12	-0.000000
  0.580000	12	-0.000000
  0.590000	12	-0.000000
  0.600000	12	-0.000000
  0.610000	12	-0.000000
  0.620000	12	-0.000000
  0.630000	12	-0.000000
  0.640000	12	-0.000000
  0.650000	12	-0.000000
  0.660000	12	-0.000001
  0.670000	12	-0.000004
  0.680000	12	-0.000016
  0.690000	12	-0.000065
  0.700000	12	-0.000250
  0.710000	12	-0.000910
  0.720000	12	-0.003134
  0.730000	12	-0.010271
  0.740000	12	-0.032161
  0.750000	12	-0.096590
  0.760000	12	-0.279159
  0.770000	12	-0.778644
  0.780000	12	-2.101450
  0.790000	12	-5.500443
  0.800000	12	-13.991771
  0.810000	12	-34.654515
  0.820000	12	-83.713424
  0.830000	12	-197.536103
  0.840000	12	-455.955127
  0.850000	12	-1030.811606
  0.860000	12	-2285.189170
  0.870000	12	-4973.010000
  0.880000	12	-10634.082202
  0.890000	12	-22364.538189
  0.900000	12	-46298.270752
