  -0.300000	4	1707.728949
  -0.290000	4	1448.763912
  -0.280000	4	1218.644683
  -0.270000	4	1014.874402
  -0.260000	4	835.123165
  -0.250000	4	677.221026
  -0.240000	4	539.146636
  -0.230000	4	419.022559
  -0.220000	4	315.105912
  -0.210000	4	225.782543
  -0.200000	4	149.559509
  -0.190000	4	85.058196
  -0.180000	4	31.008684
  -0.170000	4	-13.757182
  -0.160000	4	-50.311101
  -0.150000	4	-79.634303
  -0.140000	4	-102.623089
  -0.130000	4	-120.093819
  -0.120000	4	-132.788126
  -0.110000	4	-141.377725
  -0.100000	4	-146.469011
  -0.090000	4	-148.607501
  -0.080000	4	-148.282079
  -0.070000	4	-145.929049
  -0.060000	4	-141.936008
  -0.050000	4	-136.645538
  -0.040000	4	-130.358716
  -0.030000	4	-123.338479
  -0.020000	4	-115.812788
  -0.010000	4	-107.977654
  0.000000	4	-100.000000
  0.010000	4	-92.020362
  0.020000	4	-84.155442
  0.030000	4	-76.500518
  0.040000	4	-69.131698
  0.050000	4	-62.108045
  0.060000	4	-55.473565
  0.070000	4	-49.259038
  0.080000	4	-43.483766
  0.090000	4	-38.157133
  0.100000	4	-33.280113
  0.110000	4	-28.846585
  0.120000	4	-24.844593
  0.130000	4	-21.257462
  0.140000	4	-18.064816
  0.150000	4	-15.243502
  0.160000	4	-12.768395
  0.170000	4	-10.613116
  0.180000	4	-8.750680
  0.190000	4	-7.154028
  0.200000	4	-5.796492
  0.210000	4	-4.652192
  0.220000	4	-3.696342
  0.230000	4	-2.905512
  0.240000	4	-2.257815
  0.250000	4	-1.733033
  0.260000	4	-1.312713
  0.270000	4	-0.980199
  0.280000	4	-0.720633
  0.290000	4	-0.520914
  0.300000	4	-0.369638
  0.310000	4	-0.257008
  0.320000	4	-0.174719
  0.330000	4	-0.115842
  0.340000	4	-0.074683
  0.350000	4	-0.046651
  0.360000	4	-0.028114
  0.370000	4	-0.016259
  0.380000	4	-0.008965
  0.390000	4	-0.004674
  0.400000	4	-0.002280
  0.410000	4	-0.001026
  0.420000	4	-0.000418
  0.430000	4	-0.000150
  0.440000	4	-0.000046
  0.450000	4	-0.000011
  0.460000	4	-0.000002
  0.470000	4	-0.000000
  0.480000	4	-0.000000
  0.490000	4	-0.000000
  0.500000	4	-0.000000
  0.510000	4	-0.000000
  0.520000	4	-0.000000
  0.530000	4	-0.000000
  0.540000	4	-0.000003
  0.550000	4	-0.000017
  0.560000	4	-0.000076
  0.570000	4	-0.000274
  0.580000	4	-0.000831
  0.590000	4	-0.002224
  0.600000	4	-0.005388
  0.610000	4	-0.012043
  0.620000	4	-0.025188
  0.630000	4	-0.049820
  0.640000	4	-0.093965
  0.650000	4	-0.170110
  0.660000	4	-0.297159
  0.670000	4	-0.503062
  0.680000	4	-0.828296
  0.690000	4	-1.330410
  0.700000	4	-2.089895
  0.710000	4	-3.217690
  0.720000	4	-4.864701
  0.730000	4	-7.233699
  0.740000	4	-10.594269
  0.750000	4	-15.301199
  0.760000	4	-21.817166
  0.770000	4	-30.740461
  0.780000	4	-42.838722
  0.790000	4	-59.089867
  0.800000	4	-80.730866
  0.810000	4	-109.317306
  0.820000	4	-146.793505
  0.830000	4	-195.576469
  0.840000	4	-258.655349
  0.850000	4	-339.709529
  0.860000	4	-443.245082
  0.870000	4	-574.760288
  0.880000	4	-740.934366
  0.890000	4	-949.850453
  0.900000	4	-1211.254924
