  -0.300000	18	2209931082.217323
  -0.290000	18	1402596128.755908
  -0.280000	18	884760689.116307
  -0.270000	18	554576499.081017
  -0.260000	18	345329431.971973
  -0.250000	18	213563665.272427
  -0.240000	18	131133328.242170
  -0.230000	18	79918527.648655
  -0.220000	18	48324544.548831
  -0.210000	18	28979442.578379
  -0.200000	18	17226742.098168
  -0.190000	18	10145215.389899
  -0.180000	18	5915307.962462
  -0.170000	18	3411996.931272
  -0.160000	18	1945102.800365
  -0.150000	18	1094643.100523
  -0.140000	18	607243.245871
  -0.130000	18	331435.100954
  -0.120000	18	177543.347826
  -0.110000	18	93027.076082
  -0.100000	18	47447.358707
  -0.090000	18	23384.869638
  -0.080000	18	11005.063552
  -0.070000	18	4838.975798
  -0.060000	18	1897.121738
  -0.050000	18	577.636445
  -0.040000	18	42.308389
  -0.030000	18	-134.834194
  -0.020000	18	-162.250068
  -0.010000	18	-136.782693
  0.000000	18	-100.000000
  0.010000	18	-67.380917
  0.020000	18	-42.936767
  0.030000	18	-26.216140
  0.040000	18	-15.451258
  0.050000	18	-8.829344
  0.060000	18	-4.904877
  0.070000	18	-2.653140
  0.080000	18	-1.398648
  0.090000	18	-0.718844
  0.100000	18	-0.360193
  0.110000	18	-0.175903
  0.120000	18	-0.083676
  0.130000	18	-0.038742
  0.140000	18	-0.017442
  0.150000	18	-0.007626
  0.160000	18	-0.003234
  0.170000	18	-0.001328
  0.180000	18	-0.000527
  0.190000	18	-0.000202
  0.200000	18	-0.000074
  0.210000	18	-0.000026
  0.220000	18	-0.000009
  0.230000	18	-0.000003
  0.240000	18	-0.000001
  0.250000	18	-0.000000
  0.260000	18	-0.000000
  0.270000	18	-0.000000
  0.280000	18	-0.000000
  0.290000	18	-0.000000
  0.300000	18	-0.000000
  0.310000	18	-0.000000
  0.320000	18	-0.000000
  0.330000	18	-0.000000
  0.340000	18	-0.000000
  0.350000	18	-0.000000
  0.360000	18	-0.000000
  0.370000	18	-0.000000
  0.380000	18	-0.000000
  0.390000	18	-0.000000
  0.400000	18	-0.000000
  0.410000	18	-0.000000
  0.420000	18	-0.000000
  0.430000	18	-0.000000
  0.440000	18	-0.000000
  0.450000	18	-0.000000
  0.460000	18	-0.000000
  0.470000	18	-0.000000
  0.480000	18	-0.000000
  0.490000	18	-0.000000
  0.500000	18	-0.000000
  0.510000	18	-0.000000
  0.520000	18	-0.000000
  0.530000	18	-0.000000
  0.540000	18	-0.000000
  0.550000	18	-0.000000
  0.560000	18	-0.000000
  0.570000	18	-0.000000
  0.580000	18	-0.000000
  0.590000	18	-0.000000
  0.600000	18	-0.000000
  0.610000	18	-0.000000
  0.620000	18	-0.000000
  0.630000	18	-0.000000
  0.640000	18	-0.000000
  0.650000	18	-0.000000
  0.660000	18	-0.000000
  0.670000	18	-0.000000
  0.680000	18	-0.000000
  0.690000	18	-0.000000
  0.700000	18	-0.000000
  0.710000	18	-0.000002
  0.720000	18	-0.000012
  0.730000	18	-0.000074
  0.740000	18	-0.000408
  0.750000	18	-0.002123
  0.760000	18	-0.010430
  0.770000	18	-0.048588
  0.780000	18	-0.215423
  0.790000	18	-0.912234
  0.800000	18	-3.700973
  0.810000	18	-14.425943
  0.820000	18	-54.162029
  0.830000	18	-196.322487
  0.840000	18	-688.464815
  0.850000	18	-2340.270239
  0.860000	18	-7724.652206
  0.870000	18	-24798.390268
  0.880000	18	-77543.150160
  0.890000	18	-236500.668179
  0.900000	18	-704431.523087
