  -0.300000	14	50365759.932513
  -0.290000	14	35249378.416422
  -0.280000	14	24541649.779899
  -0.270000	14	16993785.514600
  -0.260000	14	11700310.143603
  -0.250000	14	8007568.777218
  -0.240000	14	5445754.696207
  -0.230000	14	3678834.796025
  -0.220000	14	2467598.942071
  -0.210000	14	1642636.523805
  -0.200000	14	1084594.567748
  -0.190000	14	709847.590686
  -0.180000	14	460143.552237
  -0.170000	14	295146.803614
  -0.160000	14	187107.209353
  -0.150000	14	117060.683261
  -0.140000	14	72139.783770
  -0.130000	14	43680.615896
  -0.120000	14	25896.984509
  -0.110000	14	14958.641872
  -0.100000	14	8354.427989
  -0.090000	14	4455.280966
  -0.080000	14	2216.684796
  -0.070000	14	977.672959
  -0.060000	14	326.203235
  -0.050000	14	9.848647
  -0.040000	14	-122.865657
  -0.030000	14	-160.554837
  -0.020000	14	-153.403914
  -0.010000	14	-128.612326
  0.000000	14	-100.000000
  0.010000	14	-73.868005
  0.020000	14	-52.491968
  0.030000	14	-36.144686
  0.040000	14	-24.223270
  0.050000	14	-15.844377
  0.060000	14	-10.133242
  0.070000	14	-6.343595
  0.080000	14	-3.889670
  0.090000	14	-2.336704
  0.100000	14	-1.375351
  0.110000	14	-0.792960
  0.120000	14	-0.447655
  0.130000	14	-0.247311
  0.140000	14	-0.133610
  0.150000	14	-0.070527
  0.160000	14	-0.036337
  0.170000	14	-0.018252
  0.180000	14	-0.008926
  0.190000	14	-0.004244
  0.200000	14	-0.001958
  0.210000	14	-0.000875
  0.220000	14	-0.000378
  0.230000	14	-0.000158
  0.240000	14	-0.000063
  0.250000	14	-0.000024
  0.260000	14	-0.000009
  0.270000	14	-0.000003
  0.280000	14	-0.000001
  0.290000	14	-0.000000
  0.300000	14	-0.000000
  0.310000	14	-0.000000
  0.320000	14	-0.000000
  0.330000	14	-0.000000
  0.340000	14	-0.000000
  0.350000	14	-0.000000
  0.360000	14	-0.000000
  0.370000	14	-0.000000
  0.380000	14	-0.000000
  0.390000	14	-0.000000
  0.400000	14	-0.000000
  0.410000	14	-0.000000
  0.420000	14	-0.000000
  0.430000	14	-0.000000
  0.440000	14	-0.000000
  0.450000	14	-0.000000
  0.460000	14	-0.000000
  0.470000	14	-0.000000
  0.480000	14	-0.000000
  0.490000	14	-0.000000
  0.500000	14	-0.000000
  0.510000	14	-0.000000
  0.520000	14	-0.000000
  0.530000	14	-0.000000
  0.540000	14	-0.000000
  0.550000	14	-0.000000
  0.560000	14	-0.000000
  0.570000	14	-0.000000
  0.580000	14	-0.000000
  0.590000	14	-0.000000
  0.600000	14	-0.000000
  0.610000	14	-0.000000
  0.620000	14	-0.000000
  0.630000	14	-0.000000
  0.640000	14	-0.000000
  0.650000	14	-0.000000
  0.660000	14	-0.000000
  0.670000	14	-0.000000
  0.680000	14	-0.000001
  0.690000	14	-0.000005
  0.700000	14	-0.000026
  0.710000	14	-0.000117
  0.720000	14	-0.000496
  0.730000	14	-0.001980
  0.740000	14	-0.007500
  0.750000	14	-0.027057
  0.760000	14	-0.093328
  0.770000	14	-0.308848
  0.780000	14	-0.983524
  0.790000	14	-3.022096
  0.800000	14	-8.981743
  0.810000	14	-25.875819
  0.820000	14	-72.404775
  0.830000	14	-197.132963
  0.840000	14	-523.093966
  0.850000	14	-1354.811245
  0.860000	14	-3429.608820
  0.870000	14	-8496.182809
  0.880000	14	-20621.359032
  0.890000	14	-49089.270237
  0.900000	14	-114725.071029
