3 4 48 54.930614 1.0
3 6 72 45.134170  1.0
3 8 96 38.056530  1.0
3 10 120 32.958369  1.0
3 12 144 29.137563  1.0
3 14 168 26.168297 1.0
3 16 192 23.791641 1.0
3 18 216 21.843476 1.0
