10 4 48 720 876.71284
10 6 42 1080 871.76102
10 8 38 1440 901.04166
10 10 34 1800 889.89979
10 12 30 2160 902.89574
10 14 28 2520 918.35127
10 16 26 2880 945.02520
10 18 24 3240 963.00033
