6 42 24 37.34084333333333 6.556875481111092 2.5606396624888657
12 30 48 28.252068888888886 20.984692320498993 4.5809051857137355
14 28 56 25.781686666666662 23.28328353722236 4.82527548822058
16 26 64 22.714797777777775 11.60296651152862 3.4063127442336563
18 24 72 18.93133 2.935507070555559 1.7133321541824746
10 34 40 29.78360777777778 17.795683482683785 4.218493034566229
4 48 16 46.53674555555555 50.571258503648096 7.111347165175393
8 38 32 33.21102888888888 8.985106067232437 2.9975166500342305
