6 42 1080 871.76102 0.0 0.0
12 30 2160 902.89574 0.0 0.0
14 28 2520 918.35127 0.0 0.0
16 26 2880 945.0252 0.0 0.0
18 24 3240 963.00033 0.0 0.0
10 34 1800 889.89979 0.0 0.0
4 48 720 876.71284 0.0 0.0
8 38 1440 901.04166 0.0 0.0
